CustomerID,Age,Gender,NPS,MembershipFlag
Customer3247,30,Female,-98,N
Customer3248,28,Male,61,Y
Customer3249,63,Female,-56,N
Customer3250,36,Female,-51,N
Customer3251,28,Male,-99,Y
Customer3252,30,Female,-86,N
Customer3253,80,Female,64,N
Customer3254,63,Female,42,Y
Customer3255,62,Other,87,Y
Customer3256,18,Female,-5,N
Customer3257,57,Male,-16,Y
Customer3258,61,Other,91,N
Customer3259,36,Other,10,N
Customer3260,29,Male,79,Y
Customer3261,25,Female,-78,N
Customer3262,25,Other,-2,N
Customer3263,78,Other,-64,N
Customer3264,70,Other,6,N
Customer3265,62,Female,-60,Y
Customer3266,29,Other,-44,Y
Customer3267,78,Male,-4,N
Customer3268,65,Female,-76,N
Customer3269,50,Male,9,N
Customer3270,62,Male,-64,N
Customer3271,43,Other,-61,N
Customer3272,56,Other,-16,Y
Customer3273,45,Other,-55,Y
Customer3274,75,Male,87,Y
Customer3275,22,Female,1,N
Customer3276,25,Other,-3,N
Customer3277,42,Other,-82,N
Customer3278,44,Male,-10,Y
Customer3279,63,Female,36,N
Customer3280,40,Male,-32,Y
Customer3281,47,Other,-96,N
Customer3282,62,Male,53,N
Customer3283,64,Other,46,N
Customer3284,40,Female,57,N
Customer3285,66,Male,-53,Y
Customer3286,64,Other,11,N
Customer3287,37,Other,43,N
Customer3288,35,Other,98,Y
Customer3289,35,Other,-83,Y
Customer3290,19,Male,83,Y
Customer3291,21,Other,48,N
Customer3292,47,Male,-70,N
Customer3293,50,Other,28,N
Customer3294,80,Male,30,N
Customer3295,53,Male,-76,Y
Customer3296,35,Other,-93,Y
Customer3297,54,Other,92,Y
Customer3298,36,Other,-39,Y
Customer3299,64,Other,34,Y
Customer3300,45,Female,-94,N
Customer3301,57,Other,35,N
Customer3302,37,Other,-82,N
Customer3303,66,Other,44,Y
Customer3304,50,Male,38,Y
Customer3305,29,Other,10,N
Customer3306,75,Male,76,N
Customer3307,68,Male,-90,N
Customer3308,32,Male,-60,N
Customer3309,58,Male,89,N
Customer3310,56,Female,13,N
Customer3311,19,Other,79,Y
Customer3312,80,Male,93,N
Customer3313,46,Other,95,Y
Customer3314,58,Male,-9,N
Customer3315,27,Female,-26,Y
Customer3316,19,Male,-34,Y
Customer3317,68,Other,67,Y
Customer3318,28,Other,-96,N
Customer3319,30,Female,15,N
Customer3320,27,Other,49,N
Customer3321,31,Other,17,N
Customer3322,35,Male,64,Y
Customer3323,68,Other,-90,N
Customer3324,71,Male,-57,N
Customer3325,26,Female,80,N
Customer3326,74,Other,-24,Y
Customer3327,56,Male,17,Y
Customer3328,45,Other,15,N
Customer3329,20,Male,88,N
Customer3330,37,Female,-34,N
Customer3331,23,Male,-88,N
Customer3332,44,Other,-9,Y
Customer3333,70,Male,-90,N
Customer3334,19,Other,38,N
Customer3335,46,Female,-16,Y
Customer3336,55,Male,-16,N
Customer3337,20,Other,34,N
Customer3338,33,Other,-84,N
Customer3339,47,Other,-53,Y
Customer3340,57,Male,41,Y
Customer3341,19,Male,90,N
Customer3342,34,Male,91,N
Customer3343,58,Female,-4,Y
Customer3344,79,Other,-26,Y
Customer3345,29,Other,92,Y
Customer3346,52,Female,61,N
Customer3347,60,Female,36,Y
Customer3348,18,Male,-24,Y
Customer3349,72,Male,27,Y
Customer3350,62,Male,-64,N
Customer3351,32,Male,-71,Y
Customer3352,43,Male,68,N
Customer3353,54,Male,72,N
Customer3354,38,Female,-54,N
Customer3355,79,Female,34,N
Customer3356,66,Female,41,Y
Customer3357,80,Other,-53,N
Customer3358,48,Other,33,N
Customer3359,42,Male,-67,N
Customer3360,40,Female,0,Y
Customer3361,41,Other,-55,Y
Customer3362,74,Other,86,Y
Customer3363,55,Female,-31,Y
Customer3364,45,Other,35,N
Customer3365,38,Other,-77,N
Customer3366,71,Female,-34,N
Customer3367,60,Other,-97,Y
Customer3368,35,Female,-100,Y
Customer3369,53,Other,-67,Y
Customer3370,52,Female,8,N
Customer3371,62,Other,-92,N
Customer3372,72,Other,-38,N
Customer3373,26,Female,-91,Y
Customer3374,70,Other,37,Y
Customer3375,55,Female,77,N
Customer3376,75,Female,-57,Y
Customer3377,47,Other,17,N
Customer3378,77,Male,75,N
Customer3379,61,Other,-95,Y
Customer3380,51,Male,20,N
Customer3381,49,Male,51,N
Customer3382,20,Other,-6,N
Customer3383,20,Male,10,N
Customer3384,45,Female,85,N
Customer3385,61,Female,4,Y
Customer3386,32,Male,-37,N
Customer3387,58,Female,83,Y
Customer3388,80,Other,39,N
Customer3389,40,Female,62,Y
Customer3390,57,Male,-30,Y
Customer3391,28,Other,3,Y
Customer3392,65,Female,-12,N
Customer3393,49,Other,-95,Y
Customer3394,75,Male,92,N
Customer3395,76,Female,9,N
Customer3396,74,Other,87,Y
Customer3397,71,Other,11,Y
Customer3398,53,Female,95,N
Customer3399,77,Other,56,N
Customer3400,50,Other,65,N
Customer3401,41,Male,49,Y
Customer3402,56,Male,26,N
Customer3403,51,Male,35,N
Customer3404,73,Male,-38,N
Customer3405,45,Male,40,N
Customer3406,54,Male,54,N
Customer3407,24,Female,45,N
Customer3408,21,Male,-83,N
Customer3409,54,Other,-24,N
Customer3410,73,Female,89,N
Customer3411,18,Other,41,N
Customer3412,18,Male,38,N
Customer3413,64,Male,2,N
Customer3414,37,Other,16,Y
Customer3415,36,Other,-84,N
Customer3416,46,Other,78,N
Customer3417,27,Female,-87,N
Customer3418,77,Male,-44,N
Customer3419,35,Other,-8,N
Customer3420,45,Male,33,Y
Customer3421,52,Other,13,N
Customer3422,60,Male,84,Y
Customer3423,64,Female,31,N
Customer3424,48,Male,38,Y
Customer3425,44,Other,8,Y
Customer3426,79,Male,18,N
Customer3427,28,Female,-9,Y
Customer3428,66,Female,-90,Y
Customer3429,66,Male,-2,N
Customer3430,55,Other,-93,Y
Customer3431,22,Female,13,Y
Customer3432,25,Female,86,Y
Customer3433,51,Male,48,N
Customer3434,65,Female,-36,N
Customer3435,69,Female,-8,N
Customer3436,73,Other,51,N
Customer3437,29,Other,57,Y
Customer3438,55,Other,3,N
Customer3439,18,Male,-2,Y
Customer3440,48,Female,-17,N
Customer3441,21,Male,84,N
Customer3442,66,Female,-28,Y
Customer3443,62,Female,44,Y
Customer3444,67,Female,-42,N
Customer3445,22,Other,-70,N
Customer3446,47,Male,-37,N
Customer3447,73,Male,-53,N
Customer3448,41,Female,-78,N
Customer3449,76,Male,97,Y
Customer3450,20,Other,57,N
Customer3451,28,Male,-46,Y
Customer3452,62,Female,-94,N
Customer3453,21,Other,11,N
Customer3454,43,Other,5,Y
Customer3455,44,Female,-3,N
Customer3456,63,Male,-89,Y
Customer3457,71,Female,-41,Y
Customer3458,60,Male,-49,N
Customer3459,44,Male,54,Y
Customer3460,59,Other,39,N
Customer3461,68,Female,40,N
Customer3462,67,Other,-29,N
Customer3463,23,Female,89,N
Customer3464,76,Female,24,N
Customer3465,78,Other,56,N
Customer3466,32,Female,62,N
Customer3467,70,Female,-41,Y
Customer3468,47,Male,56,N
Customer3469,59,Female,-70,Y
Customer3470,54,Female,-24,N
Customer3471,75,Other,-25,N
Customer3472,78,Other,-40,Y
Customer3473,54,Female,-99,Y
Customer3474,59,Male,60,Y
Customer3475,77,Male,99,Y
Customer3476,54,Other,89,N
Customer3477,52,Female,20,N
Customer3478,40,Female,-42,Y
Customer3479,23,Male,-61,N
Customer3480,21,Male,76,Y
Customer3481,35,Male,-69,Y
Customer3482,77,Other,-63,Y
Customer3483,26,Female,-9,Y
Customer3484,66,Other,-13,Y
Customer3485,46,Female,40,N
Customer3486,30,Other,-16,Y
Customer3487,76,Female,81,Y
Customer3488,64,Male,-25,N
Customer3489,79,Male,27,Y
Customer3490,69,Male,-88,Y
Customer3491,34,Other,-62,N
Customer3492,62,Male,-78,N
Customer3493,49,Female,9,N
Customer3494,65,Other,6,N
Customer3495,39,Female,-9,N
Customer3496,21,Other,41,Y
Customer3497,22,Female,44,Y
Customer3498,54,Female,-77,Y
Customer3499,58,Other,85,N
Customer3500,66,Other,90,N
Customer3501,30,Male,-67,N
Customer3502,51,Male,78,N
Customer3503,62,Female,11,N
Customer3504,39,Female,37,N
Customer3505,70,Female,17,Y
Customer3506,76,Other,99,N
Customer3507,40,Other,48,Y
Customer3508,68,Male,64,Y
Customer3509,20,Female,-94,Y
Customer3510,59,Male,-11,N
Customer3511,51,Other,-88,N
Customer3512,49,Other,-21,N
Customer3513,62,Other,-71,N
Customer3514,68,Male,58,N
Customer3515,75,Other,32,Y
Customer3516,66,Female,59,Y
Customer3517,38,Male,-85,N
Customer3518,63,Other,100,Y
Customer3519,80,Male,49,Y
Customer3520,61,Male,91,N
Customer3521,38,Other,71,Y
Customer3522,61,Other,-61,Y
Customer3523,28,Male,-64,N
Customer3524,56,Male,-23,Y
Customer3525,21,Other,-85,N
Customer3526,68,Female,-58,N
Customer3527,18,Male,-38,N
Customer3528,45,Male,-86,Y
Customer3529,80,Female,71,Y
Customer3530,41,Other,36,Y
Customer3531,78,Other,-36,N
Customer3532,52,Female,-57,Y
Customer3533,30,Other,-81,Y
Customer3534,64,Other,18,N
Customer3535,51,Male,97,N
Customer3536,28,Male,11,N
Customer3537,53,Male,22,Y
Customer3538,68,Female,60,N
Customer3539,78,Other,-21,Y
Customer3540,34,Other,-1,N
Customer3541,52,Male,-95,N
Customer3542,77,Male,-18,N
Customer3543,35,Female,-70,N
Customer3544,57,Other,-35,Y
Customer3545,39,Female,-83,Y
Customer3546,74,Other,-73,Y
Customer3547,41,Female,-33,N
Customer3548,75,Male,92,Y
Customer3549,36,Female,13,N
Customer3550,54,Female,72,N
Customer3551,56,Male,-43,Y
Customer3552,38,Other,74,N
Customer3553,25,Other,93,N
Customer3554,45,Male,79,Y
Customer3555,22,Female,63,Y
Customer3556,34,Female,28,N
Customer3557,54,Female,-62,Y
Customer3558,53,Other,5,N
Customer3559,71,Female,-100,Y
Customer3560,36,Other,-26,N
Customer3561,80,Female,-13,N
Customer3562,44,Male,41,N
Customer3563,70,Male,98,Y
Customer3564,51,Other,50,Y
Customer3565,28,Other,70,N
Customer3566,71,Male,49,Y
Customer3567,62,Male,-41,Y
Customer3568,64,Female,54,Y
Customer3569,29,Male,83,N
Customer3570,71,Other,29,Y
Customer3571,38,Male,66,Y
Customer3572,71,Other,78,Y
Customer3573,28,Other,9,N
Customer3574,56,Female,-82,N
Customer3575,45,Female,-39,N
Customer3576,22,Female,-30,Y
Customer3577,34,Female,94,N
Customer3578,73,Male,90,Y
Customer3579,37,Female,10,Y
Customer3580,58,Male,32,N
Customer3581,63,Female,-29,Y
Customer3582,75,Female,-23,N
Customer3583,29,Other,88,Y
Customer3584,23,Male,-1,Y
Customer3585,34,Other,-30,Y
Customer3586,68,Female,-94,Y
Customer3587,36,Male,-51,Y
Customer3588,43,Female,-55,N
Customer3589,65,Other,-29,N
Customer3590,61,Male,-25,N
Customer3591,61,Other,-27,N
Customer3592,69,Female,41,Y
Customer3593,49,Female,-28,Y
Customer3594,23,Female,1,N
Customer3595,80,Male,-7,N
Customer3596,72,Other,-32,Y
Customer3597,75,Other,-36,N
Customer3598,53,Female,92,Y
Customer3599,55,Other,84,Y
Customer3600,28,Male,-39,N
Customer3601,50,Female,-81,Y
Customer3602,79,Female,53,Y
Customer3603,41,Female,-57,N
Customer3604,40,Male,94,N
Customer3605,32,Female,97,Y
Customer3606,44,Female,-39,N
Customer3607,28,Female,6,Y
Customer3608,74,Female,24,N
Customer3609,68,Other,-56,Y
Customer3610,67,Female,-90,Y
Customer3611,34,Male,99,Y
Customer3612,68,Female,61,Y
Customer3613,70,Female,-13,Y
Customer3614,31,Other,-55,Y
Customer3615,44,Female,11,Y
Customer3616,35,Other,-20,Y
Customer3617,45,Male,-69,Y
Customer3618,68,Other,-3,N
Customer3619,64,Female,-96,Y
Customer3620,80,Male,90,N
Customer3621,64,Female,-72,N
Customer3622,21,Other,-53,N
Customer3623,24,Male,-85,Y
Customer3624,62,Male,52,Y
Customer3625,52,Other,-29,N
Customer3626,65,Other,-72,Y
Customer3627,80,Male,79,Y
Customer3628,26,Male,-55,Y
Customer3629,25,Other,52,Y
Customer3630,69,Female,-78,Y
Customer3631,62,Male,61,Y
Customer3632,34,Other,94,N
Customer3633,34,Female,-7,N
Customer3634,66,Male,13,N
Customer3635,50,Male,-67,N
Customer3636,49,Other,59,N
Customer3637,25,Female,16,Y
Customer3638,36,Male,-72,Y
Customer3639,80,Female,-92,Y
Customer3640,55,Female,93,N
Customer3641,20,Male,84,N
Customer3642,76,Female,-62,Y
Customer3643,22,Male,34,N
Customer3644,30,Female,9,Y
Customer3645,64,Male,-32,Y
Customer3646,63,Other,35,Y
Customer3647,78,Male,-5,N
Customer3648,48,Male,18,N
Customer3649,72,Male,17,Y
Customer3650,33,Female,-83,Y
Customer3651,67,Other,1,N
Customer3652,49,Female,9,N
Customer3653,39,Female,-19,N
Customer3654,46,Male,76,N
Customer3655,39,Female,4,Y
Customer3656,60,Male,-85,Y
Customer3657,20,Other,-80,N
Customer3658,71,Female,37,N
Customer3659,27,Female,5,N
Customer3660,59,Female,31,N
Customer3661,79,Male,-57,Y
Customer3662,38,Male,22,N
Customer3663,33,Female,35,N
Customer3664,29,Female,10,Y
Customer3665,19,Other,16,N
Customer3666,58,Other,25,Y
Customer3667,41,Other,82,Y
Customer3668,52,Other,-82,Y
Customer3669,73,Other,-37,N
Customer3670,47,Male,-61,Y
Customer3671,74,Other,-50,N
Customer3672,47,Other,36,N
Customer3673,64,Female,57,Y
Customer3674,52,Male,-45,Y
Customer3675,36,Other,-20,Y
Customer3676,67,Other,71,N
Customer3677,25,Other,86,N
Customer3678,43,Female,42,Y
Customer3679,66,Female,95,N
Customer3680,57,Female,-31,Y
Customer3681,24,Other,27,N
Customer3682,47,Female,25,N
Customer3683,24,Other,-40,N
Customer3684,20,Male,-21,N
Customer3685,18,Other,20,Y
Customer3686,53,Female,0,Y
Customer3687,42,Male,50,Y
Customer3688,54,Other,-24,N
Customer3689,18,Male,74,N
Customer3690,32,Male,44,Y
Customer3691,54,Male,84,Y
Customer3692,30,Other,25,Y
Customer3693,57,Female,81,N
Customer3694,25,Other,79,Y
Customer3695,22,Female,-79,Y
Customer3696,77,Other,-18,Y
Customer3697,26,Other,66,Y
Customer3698,80,Other,40,Y
Customer3699,18,Female,-23,Y
Customer3700,53,Other,-6,Y
Customer3701,52,Male,8,Y
Customer3702,19,Other,93,Y
Customer3703,80,Male,9,N
Customer3704,57,Female,-49,Y
Customer3705,40,Female,2,Y
Customer3706,26,Other,0,Y
Customer3707,51,Other,41,N
Customer3708,63,Other,100,N
Customer3709,31,Male,-38,Y
Customer3710,21,Female,98,N
Customer3711,47,Male,-73,N
Customer3712,48,Male,-55,Y
Customer3713,55,Other,-73,N
Customer3714,28,Other,-99,N
Customer3715,52,Male,26,Y
Customer3716,25,Male,-84,Y
Customer3717,20,Other,-42,N
Customer3718,31,Other,79,Y
Customer3719,77,Male,31,Y
Customer3720,30,Other,-24,Y
Customer3721,62,Other,30,N
Customer3722,49,Male,14,Y
Customer3723,51,Male,64,N
Customer3724,62,Female,-4,N
Customer3725,78,Male,4,Y
Customer3726,36,Other,-77,N
Customer3727,76,Male,99,Y
Customer3728,55,Male,-66,Y
Customer3729,33,Male,-99,Y
Customer3730,19,Female,-68,Y
Customer3731,57,Female,-25,Y
Customer3732,34,Other,-15,N
Customer3733,72,Female,37,N
Customer3734,51,Male,-20,Y
Customer3735,59,Female,-39,N
Customer3736,77,Male,-58,N
Customer3737,33,Female,96,N
Customer3738,55,Female,20,N
Customer3739,77,Female,-42,Y
Customer3740,19,Male,-92,Y
Customer3741,19,Female,-24,Y
Customer3742,43,Male,87,N
Customer3743,30,Male,-38,N
Customer3744,73,Other,-49,Y
Customer3745,64,Female,-78,Y
Customer3746,48,Other,-71,N
Customer3747,77,Other,70,Y
Customer3748,51,Male,95,N
Customer3749,56,Female,-80,Y
Customer3750,20,Male,-58,Y
Customer3751,25,Male,100,N
Customer3752,40,Female,34,Y
Customer3753,31,Male,-85,Y
Customer3754,73,Female,-78,Y
Customer3755,79,Female,85,Y
Customer3756,72,Male,-14,Y
Customer3757,44,Male,-70,Y
Customer3758,71,Other,20,N
Customer3759,46,Male,-32,N
Customer3760,56,Female,33,N
Customer3761,70,Other,14,N
Customer3762,56,Female,92,N
Customer3763,18,Other,-42,Y
Customer3764,34,Male,55,Y
Customer3765,58,Male,45,N
Customer3766,47,Male,-24,Y
Customer3767,70,Female,37,Y
Customer3768,30,Other,-94,Y
Customer3769,38,Female,-64,Y
Customer3770,36,Other,72,Y
Customer3771,70,Male,-15,N
Customer3772,36,Female,-85,N
Customer3773,74,Male,15,Y
Customer3774,42,Female,17,N
Customer3775,39,Male,-87,N
Customer3776,48,Female,38,N
Customer3777,34,Female,-14,N
Customer3778,72,Other,61,Y
Customer3779,40,Male,87,N
Customer3780,49,Other,3,Y
Customer3781,79,Other,40,N
Customer3782,27,Male,66,N
Customer3783,27,Female,-57,Y
Customer3784,53,Other,-73,Y
Customer3785,25,Male,67,N
Customer3786,71,Female,-85,N
Customer3787,69,Other,-51,Y
Customer3788,37,Other,14,N
Customer3789,49,Other,55,Y
Customer3790,67,Female,-33,Y
Customer3791,31,Other,-9,Y
Customer3792,67,Female,20,N
Customer3793,45,Other,87,Y
Customer3794,63,Male,39,Y
Customer3795,69,Other,-85,N
Customer3796,70,Male,-48,Y
Customer3797,41,Male,81,N
Customer3798,32,Male,-52,N
Customer3799,39,Female,63,Y
Customer3800,47,Male,-39,N
Customer3801,80,Other,-17,N
Customer3802,21,Female,53,N
Customer3803,30,Male,-45,Y
Customer3804,76,Female,19,Y
Customer3805,40,Female,-11,Y
Customer3806,25,Female,49,N
Customer3807,35,Other,19,Y
Customer3808,29,Male,-28,Y
Customer3809,72,Female,-32,N
Customer3810,48,Female,76,Y
Customer3811,31,Female,-3,N
Customer3812,51,Male,-99,Y
Customer3813,35,Female,-48,N
Customer3814,73,Female,18,N
Customer3815,51,Other,-94,N
Customer3816,80,Male,47,N
Customer3817,28,Other,57,Y
Customer3818,58,Male,-26,N
Customer3819,29,Male,-6,N
Customer3820,66,Male,94,N
Customer3821,32,Other,86,N
Customer3822,74,Other,93,N
Customer3823,48,Other,-98,N
Customer3824,66,Other,83,Y
Customer3825,75,Female,-22,N
Customer3826,46,Female,-84,Y
Customer3827,43,Female,11,N
Customer3828,35,Male,-49,N
Customer3829,49,Female,-94,Y
Customer3830,39,Male,11,N
Customer3831,55,Other,32,N
Customer3832,34,Male,-47,Y
Customer3833,40,Male,-40,Y
Customer3834,41,Female,8,Y
Customer3835,67,Other,-85,Y
Customer3836,25,Other,94,N
Customer3837,58,Female,86,Y
Customer3838,23,Other,-54,Y
Customer3839,22,Other,-53,Y
Customer3840,61,Other,20,N
Customer3841,74,Female,-37,Y
Customer3842,46,Other,-51,N
Customer3843,45,Male,-60,N
Customer3844,28,Male,99,N
Customer3845,74,Other,-79,N
Customer3846,18,Female,14,Y
Customer3847,60,Female,81,Y
Customer3848,36,Female,-96,N
Customer3849,26,Other,44,Y
Customer3850,44,Other,0,Y
Customer3851,51,Male,-23,Y
Customer3852,61,Female,-60,Y
Customer3853,21,Male,-9,N
Customer3854,53,Male,62,Y
Customer3855,35,Female,67,Y
Customer3856,32,Other,-79,N
Customer3857,68,Other,75,Y
Customer3858,30,Male,-48,Y
Customer3859,36,Male,-8,Y
Customer3860,66,Male,-91,N
Customer3861,23,Male,45,Y
Customer3862,65,Female,-52,Y
Customer3863,73,Male,-30,N
Customer3864,29,Male,57,Y
Customer3865,68,Other,-82,N
Customer3866,54,Other,-46,N
Customer3867,34,Other,87,N
Customer3868,75,Female,99,Y
Customer3869,40,Female,-80,Y
Customer3870,43,Other,-75,Y
Customer3871,46,Other,-73,Y
Customer3872,50,Male,66,Y
Customer3873,77,Male,60,N
Customer3874,44,Female,-61,N
Customer3875,42,Female,-72,N
Customer3876,73,Male,-81,N
Customer3877,72,Other,-81,Y
Customer3878,27,Male,-27,N
Customer3879,64,Female,39,N
Customer3880,40,Female,19,Y
Customer3881,38,Male,-4,N
Customer3882,38,Male,19,Y
Customer3883,60,Male,-76,Y
Customer3884,30,Female,52,Y
Customer3885,54,Other,-97,N
Customer3886,50,Male,-97,N
Customer3887,41,Female,36,N
Customer3888,61,Female,42,N
Customer3889,28,Female,-75,N
Customer3890,34,Male,-22,N
Customer3891,21,Male,-11,Y
Customer3892,64,Other,-30,Y
Customer3893,42,Female,59,N
Customer3894,47,Male,-25,N
Customer3895,26,Female,-2,Y
Customer3896,38,Female,79,Y
Customer3897,37,Other,26,Y
Customer3898,36,Male,-69,N
Customer3899,36,Male,-92,N
Customer3900,29,Female,-23,N
Customer3901,54,Female,-88,Y
Customer3902,59,Other,83,N
Customer3903,34,Other,23,N
Customer3904,54,Other,71,N
Customer3905,71,Other,-5,N
Customer3906,65,Other,-18,N
Customer3907,56,Other,57,N
Customer3908,45,Female,43,Y
Customer3909,58,Other,39,N
Customer3910,52,Female,93,Y
Customer3911,64,Female,-83,Y
Customer3912,65,Male,40,Y
Customer3913,35,Female,-8,N
Customer3914,31,Female,-77,N
Customer3915,52,Other,1,N
Customer3916,61,Female,39,N
Customer3917,58,Other,-41,Y
Customer3918,77,Other,-41,N
Customer3919,24,Other,-1,Y
Customer3920,58,Male,-100,N
Customer3921,30,Other,-58,N
Customer3922,35,Female,-46,Y
Customer3923,54,Other,67,Y
Customer3924,30,Other,91,Y
Customer3925,53,Other,-67,N
Customer3926,48,Male,-67,Y
Customer3927,19,Female,75,Y
Customer3928,33,Male,60,Y
Customer3929,26,Female,95,N
Customer3930,26,Male,57,Y
Customer3931,55,Female,9,Y
Customer3932,28,Male,-17,N
Customer3933,71,Other,-11,Y
Customer3934,73,Male,-22,Y
Customer3935,39,Male,-30,Y
Customer3936,50,Other,-30,N
Customer3937,53,Other,13,Y
Customer3938,62,Female,-72,Y
Customer3939,40,Female,50,Y
Customer3940,62,Female,61,Y
Customer3941,62,Male,42,Y
Customer3942,51,Female,-4,Y
Customer3943,26,Male,-48,Y
Customer3944,41,Male,44,N
Customer3945,25,Female,-37,N
Customer3946,24,Female,-40,N
Customer3947,53,Male,84,Y
Customer3948,35,Other,7,N
Customer3949,20,Other,-64,Y
Customer3950,45,Male,34,Y
Customer3951,23,Female,-93,Y
Customer3952,61,Male,-23,N
Customer3953,61,Male,-33,N
Customer3954,38,Female,-80,Y
Customer3955,45,Other,88,Y
Customer3956,57,Male,-7,N
Customer3957,71,Other,-26,N
Customer3958,71,Other,56,N
Customer3959,18,Female,52,N
Customer3960,53,Male,85,N
Customer3961,38,Male,41,N
Customer3962,77,Other,-23,N
Customer3963,60,Other,-35,Y
Customer3964,52,Female,81,Y
Customer3965,30,Other,94,N
Customer3966,74,Female,57,N
Customer3967,66,Male,45,Y
Customer3968,71,Female,-47,N
Customer3969,71,Other,-1,Y
Customer3970,27,Male,-80,Y
Customer3971,70,Female,-48,N
Customer3972,61,Male,-18,Y
Customer3973,64,Female,43,N
Customer3974,70,Other,55,N
Customer3975,27,Other,-97,Y
Customer3976,63,Male,-46,Y
Customer3977,30,Male,-86,Y
Customer3978,54,Male,-37,N
Customer3979,55,Female,92,N
Customer3980,41,Other,11,N
Customer3981,19,Male,43,N
Customer3982,39,Male,17,N
Customer3983,34,Male,-81,N
Customer3984,53,Female,-37,N
Customer3985,31,Male,-68,Y
Customer3986,27,Male,-20,N
Customer3987,52,Female,96,Y
Customer3988,42,Female,25,Y
Customer3989,20,Male,-32,N
Customer3990,64,Male,85,Y
Customer3991,55,Female,66,Y
Customer3992,34,Other,63,Y
Customer3993,29,Female,-7,N
Customer3994,71,Other,-33,Y
Customer3995,69,Male,-14,N
Customer3996,41,Male,-80,N
Customer3997,46,Other,-38,N
Customer3998,60,Female,-16,Y
Customer3999,42,Male,33,Y
Customer4000,53,Other,-77,N
Customer4001,75,Female,10,N
Customer4002,77,Other,80,N
Customer4003,43,Female,-6,Y
Customer4004,55,Female,-18,Y
Customer4005,18,Female,1,Y
Customer4006,37,Female,-23,Y
Customer4007,72,Other,77,Y
Customer4008,45,Other,23,Y
Customer4009,33,Other,39,Y
Customer4010,64,Other,83,N
Customer4011,34,Other,19,Y
Customer4012,57,Female,-86,N
Customer4013,45,Male,-18,Y
Customer4014,75,Male,67,N
Customer4015,29,Other,68,Y
Customer4016,44,Other,96,Y
Customer4017,71,Male,96,Y
