OrderID,StoreID,Date,ProductID,CustomerID,PromotionID,CampaignID,OrderValue,DiscountValue
Order1608,Store2,2022-11-19,Product441,Customer7937,Promo2,Campaign9,468.1,79.99
Order1609,Store3,2022-04-21,Product489,Customer18,Promo4,Campaign7,726.83,198.89
Order1610,Store7,2023-07-27,Product497,Customer4086,Promo5,Campaign5,308.17,170.25
Order1611,Store1,2023-05-28,Product212,Customer4250,Promo1,Campaign9,468.1,194.82
Order1612,Store5,2022-10-19,Product108,Customer8830,Promo4,Campaign3,227.2,173.3
Order1613,Store6,2022-07-01,Product24,Customer8756,Promo2,Campaign6,775.06,155.24
Order1614,Store3,2022-02-19,Product290,Customer5802,Promo1,Campaign8,69.91,188.77
Order1615,Store5,2022-02-02,Product384,,Promo5,Campaign9,708.33,83.96
Order1616,Store5,2021-06-17,Product308,,Promo1,Campaign4,385.15,156.67
Order1617,Store4,2023-03-14,Product304,,Promo4,Campaign1,51.18,42.58
Order1618,Store2,2021-08-18,Product343,Customer4354,Promo5,Campaign8,854.93,146.56
Order1619,Store5,2022-12-04,Product119,Customer5388,Promo2,Campaign10,492.84,157.07
Order1620,Store6,2021-05-24,Product181,Customer5238,Promo1,Campaign3,603.33,143.3
Order1621,Store3,2021-03-09,Product439,Customer5504,Promo4,Campaign6,734.71,169.96
Order1622,Store6,2023-10-15,Product38,,Promo2,Campaign4,658.52,82.67
Order1623,Store5,2021-04-08,Product386,Customer3115,Promo5,Campaign6,733.55,108.95
Order1624,Store8,2021-01-07,Product233,,Promo1,Campaign3,764.66,2.13
Order1625,Store6,2023-03-26,Product69,Customer6426,Promo3,Campaign7,593.26,29.21
Order1626,Store6,2021-06-26,Product82,Customer3114,Promo4,Campaign2,371.98,128.84
Order1627,Store7,2021-10-26,Product118,Customer6592,Promo4,Campaign5,250.71,112.46
Order1628,Store8,2021-08-17,Product309,Customer2444,Promo3,Campaign3,903.87,39.47
Order1629,Store2,2023-06-15,Product50,Customer1353,Promo2,Campaign5,970.23,48.69
Order1630,Store8,2022-09-23,Product157,,Promo4,Campaign3,364.09,68.82
Order1631,Store1,2021-09-27,Product74,Customer8742,Promo2,Campaign9,121.19,143.28
Order1632,Store8,2021-03-22,Product490,Customer2563,Promo5,Campaign8,230.31,121.94
Order1633,Store5,2023-03-31,Product183,,Promo3,Campaign2,673.96,13.91
Order1634,Store3,2022-05-16,Product106,Customer305,Promo2,Campaign8,181.2,151.99
Order1635,Store7,2022-12-07,Product189,Customer4167,Promo5,Campaign8,782.32,52.53
Order1636,Store7,2023-09-17,Product306,Customer271,Promo1,Campaign10,923.8,134.35
Order1637,Store1,2022-12-04,Product272,Customer1779,Promo4,Campaign3,964.01,24.67
Order1638,Store6,2021-04-16,Product87,Customer2251,Promo3,Campaign10,19.23,199.58
Order1639,Store1,2022-10-03,Product350,,Promo1,Campaign5,958.57,16.07
Order1640,Store4,2022-09-01,Product326,,Promo1,Campaign2,742.79,148.35
Order1641,Store4,2023-09-23,Product172,,Promo1,Campaign10,93.21,108.27
Order1642,Store5,2023-10-06,Product252,Customer7940,Promo2,Campaign6,421.09,17.19
Order1643,Store7,2022-01-17,Product356,Customer9037,Promo4,Campaign2,703.05,5.36
Order1644,Store3,2023-04-18,Product468,Customer6536,Promo3,Campaign4,957.12,72.53
Order1645,Store8,2021-04-14,Product144,Customer5282,Promo4,Campaign3,172.5,160.44
Order1646,Store4,2022-10-26,Product284,Customer8653,Promo4,Campaign1,136.46,8.23
Order1647,Store6,2023-12-15,Product185,,Promo4,Campaign8,477.62,140.88
Order1648,Store2,2021-05-01,Product154,Customer362,Promo5,Campaign8,968.42,131.08
Order1649,Store2,2023-10-24,Product342,Customer3927,Promo5,Campaign1,971.67,53.11
Order1650,Store8,2022-02-11,Product118,Customer4126,Promo5,Campaign6,235.64,15.5
Order1651,Store6,2022-11-07,Product267,Customer5179,Promo5,Campaign1,326.15,183.06
Order1652,Store8,2022-03-17,Product385,Customer7837,Promo4,Campaign9,908.95,60.07
Order1653,Store8,2022-03-08,Product325,Customer6422,Promo4,Campaign1,737.49,22.28
Order1654,Store1,2023-06-28,Product255,Customer235,Promo3,Campaign3,972.59,136.3
Order1655,Store6,2021-03-02,Product241,Customer5146,Promo3,Campaign9,894.22,43.34
Order1656,Store1,2022-12-27,Product171,Customer7744,Promo3,Campaign1,222.95,95.13
Order1657,Store1,2023-07-28,Product430,Customer6311,Promo3,Campaign2,762.13,10.08
Order1658,Store2,2023-05-19,Product105,,Promo3,Campaign4,58.08,198.6
Order1659,Store8,2023-11-14,Product490,Customer4983,Promo5,Campaign7,819.65,89.52
Order1660,Store8,2022-02-10,Product36,Customer157,Promo4,Campaign8,605.54,199.82
Order1661,Store4,2022-09-05,Product66,Customer3562,Promo3,Campaign1,956.54,77.13
Order1662,Store6,2021-08-03,Product185,Customer1696,Promo2,Campaign1,960.43,69.57
Order1663,Store4,2021-09-19,Product390,Customer3128,Promo3,Campaign5,60.31,182.91
Order1664,Store5,2023-07-04,Product190,Customer4527,Promo3,Campaign8,168.92,65.89
Order1665,Store3,2021-05-03,Product155,Customer8459,Promo4,Campaign1,489.36,86.4
Order1666,Store2,2023-02-03,Product381,Customer4053,Promo5,Campaign3,880.7,15.62
Order1667,Store7,2021-11-16,Product410,,Promo1,Campaign6,816.3,191.09
Order1668,Store1,2021-06-07,Product227,Customer3745,Promo4,Campaign1,964.73,17.03
Order1669,Store3,2023-12-25,Product141,Customer1712,Promo5,Campaign3,621.9,154.24
Order1670,Store1,2022-01-04,Product76,Customer2111,Promo2,Campaign1,264.0,107.72
Order1671,Store3,2023-05-20,Product146,,Promo1,Campaign4,34.86,12.28
Order1672,Store3,2023-10-25,Product38,Customer5686,Promo5,Campaign9,230.7,0.34
Order1673,Store4,2022-11-17,Product490,Customer5040,Promo5,Campaign5,678.52,187.11
Order1674,Store7,2023-07-03,Product262,Customer862,Promo4,Campaign3,927.01,148.43
Order1675,Store5,2023-12-20,Product126,Customer9167,Promo5,Campaign10,327.69,137.29
Order1676,Store5,2023-12-05,Product92,Customer8684,Promo3,Campaign7,876.95,87.71
Order1677,Store1,2022-08-07,Product284,Customer4697,Promo5,Campaign6,400.95,47.72
Order1678,Store2,2022-06-27,Product345,Customer8648,Promo1,Campaign9,315.19,135.97
Order1679,Store5,2021-06-05,Product261,Customer4594,Promo5,Campaign4,513.76,121.66
Order1680,Store2,2023-06-07,Product443,Customer915,Promo2,Campaign4,447.85,145.27
Order1681,Store1,2023-01-22,Product463,Customer9227,Promo3,Campaign9,914.66,73.16
Order1682,Store2,2021-03-05,Product367,,Promo1,Campaign2,473.57,197.38
Order1683,Store3,2022-02-25,Product108,Customer8104,Promo1,Campaign10,284.56,13.4
Order1684,Store3,2021-11-19,Product457,Customer3456,Promo4,Campaign2,844.14,15.94
Order1685,Store1,2022-07-01,Product45,Customer3375,Promo4,Campaign9,998.76,183.38
Order1686,Store2,2021-09-08,Product368,,Promo3,Campaign7,651.69,129.54
Order1687,Store8,2023-05-16,Product437,Customer3792,Promo1,Campaign5,257.96,65.27
Order1688,Store8,2022-05-25,Product2,Customer9603,Promo2,Campaign5,246.43,152.39
Order1689,Store8,2022-03-17,Product433,Customer8037,Promo5,Campaign9,67.13,90.55
Order1690,Store7,2022-03-30,Product201,Customer7408,Promo5,Campaign10,86.52,4.22
Order1691,Store7,2022-10-06,Product90,Customer2264,Promo5,Campaign5,915.83,130.22
Order1692,Store2,2023-03-28,Product215,Customer431,Promo4,Campaign9,105.52,48.62
Order1693,Store1,2022-11-10,Product115,Customer6109,Promo1,Campaign8,489.5,23.07
Order1694,Store7,2021-10-01,Product319,,Promo1,Campaign6,701.14,45.05
Order1695,Store5,2021-03-01,Product92,Customer2447,Promo2,Campaign5,851.85,95.23
Order1696,Store4,2021-12-08,Product326,Customer6711,Promo4,Campaign5,179.56,9.97
Order1697,Store8,2021-04-23,Product186,Customer8388,Promo2,Campaign5,443.4,176.63
Order1698,Store5,2021-03-09,Product260,Customer6046,Promo1,Campaign1,258.97,111.98
Order1699,Store6,2022-04-12,Product158,Customer6337,Promo5,Campaign5,263.26,58.6
Order1700,Store4,2023-05-08,Product57,Customer8266,Promo4,Campaign3,310.8,137.4
Order1701,Store2,2021-09-20,Product47,,Promo4,Campaign6,591.25,160.85
Order1702,Store4,2022-02-28,Product402,Customer4167,Promo4,Campaign9,26.41,122.78
Order1703,Store7,2022-12-21,Product222,,Promo5,Campaign3,414.68,40.5
Order1704,Store4,2022-07-17,Product475,Customer6062,Promo4,Campaign1,194.96,22.06
Order1705,Store2,2023-09-10,Product108,Customer8274,Promo3,Campaign8,967.45,171.98
Order1706,Store3,2023-07-08,Product351,Customer1332,Promo4,Campaign9,586.9,46.94
Order1707,Store4,2021-10-15,Product300,Customer6156,Promo5,Campaign10,869.41,4.02
Order1708,Store7,2022-03-01,Product180,Customer202,Promo4,Campaign4,203.73,128.58
Order1709,Store7,2022-07-08,Product177,Customer4888,Promo3,Campaign10,811.92,30.58
Order1710,Store8,2023-01-29,Product487,Customer682,Promo3,Campaign5,420.63,198.19
Order1711,Store1,2021-09-01,Product414,,Promo4,Campaign3,185.92,173.95
Order1712,Store5,2023-09-27,Product180,Customer8411,Promo1,Campaign8,763.63,121.69
Order1713,Store2,2021-11-24,Product37,Customer9899,Promo1,Campaign3,764.39,166.77
Order1714,Store2,2022-12-16,Product63,Customer5846,Promo2,Campaign4,995.93,94.11
Order1715,Store4,2023-03-12,Product268,,Promo3,Campaign10,783.13,157.7
Order1716,Store3,2022-09-23,Product273,,Promo1,Campaign7,153.81,129.31
Order1717,Store3,2023-12-17,Product290,Customer4461,Promo2,Campaign2,329.32,5.73
Order1718,Store5,2023-08-18,Product412,Customer4711,Promo1,Campaign1,457.21,189.75
Order1719,Store5,2023-08-18,Product388,Customer6354,Promo4,Campaign4,135.39,172.18
Order1720,Store7,2023-12-12,Product354,Customer529,Promo3,Campaign8,790.16,190.68
Order1721,Store3,2023-01-23,Product302,,Promo1,Campaign1,531.43,146.27
Order1722,Store6,2021-11-20,Product270,Customer4490,Promo4,Campaign10,945.01,82.41
Order1723,Store3,2021-06-04,Product269,Customer5886,Promo2,Campaign3,593.42,41.4
Order1724,Store3,2021-02-28,Product497,Customer9435,Promo4,Campaign4,527.67,36.0
Order1725,Store4,2021-07-20,Product442,Customer3719,Promo2,Campaign4,80.71,28.98
Order1726,Store7,2021-10-22,Product305,Customer2521,Promo1,Campaign3,157.85,44.12
Order1727,Store1,2023-09-25,Product246,Customer1594,Promo5,Campaign3,851.03,110.13
Order1728,Store5,2022-09-02,Product178,Customer6601,Promo4,Campaign7,990.77,136.75
Order1729,Store6,2021-12-15,Product67,Customer69,Promo5,Campaign8,421.03,62.81
Order1730,Store6,2023-08-21,Product277,Customer8870,Promo3,Campaign10,811.99,109.75
Order1731,Store8,2022-01-17,Product208,Customer5768,Promo5,Campaign4,631.31,68.25
Order1732,Store2,2022-05-07,Product307,Customer6648,Promo3,Campaign8,959.47,139.3
Order1733,Store3,2021-11-27,Product38,Customer3291,Promo1,Campaign8,245.76,197.7
Order1734,Store3,2023-05-25,Product119,Customer2229,Promo1,Campaign6,549.39,137.8
Order1735,Store8,2021-06-07,Product26,Customer8750,Promo4,Campaign1,414.71,11.81
Order1736,Store1,2022-03-08,Product6,Customer2629,Promo5,Campaign7,546.3,95.45
Order1737,Store7,2022-09-11,Product274,Customer9752,Promo3,Campaign7,276.17,154.08
Order1738,Store3,2022-09-11,Product233,Customer2546,Promo3,Campaign5,502.77,108.45
Order1739,Store8,2022-09-18,Product114,Customer7659,Promo5,Campaign6,628.56,190.21
Order1740,Store5,2022-03-11,Product134,Customer8049,Promo1,Campaign9,90.4,10.95
Order1741,Store6,2023-03-07,Product425,Customer6321,Promo1,Campaign3,745.56,58.23
Order1742,Store3,2023-07-21,Product313,,Promo3,Campaign4,709.46,44.14
Order1743,Store1,2022-07-26,Product178,Customer4699,Promo4,Campaign9,881.65,153.52
Order1744,Store8,2021-09-23,Product25,,Promo1,Campaign10,431.6,104.76
Order1745,Store4,2021-04-12,Product48,Customer2116,Promo2,Campaign2,71.05,27.67
Order1746,Store5,2023-12-23,Product280,Customer4216,Promo3,Campaign9,466.85,57.12
Order1747,Store4,2023-09-24,Product414,Customer1818,Promo5,Campaign5,146.23,104.53
Order1748,Store2,2022-12-10,Product343,Customer7546,Promo5,Campaign3,650.97,199.23
Order1749,Store1,2023-10-12,Product301,Customer7979,Promo3,Campaign8,56.66,72.86
Order1750,Store2,2023-04-04,Product299,Customer5669,Promo3,Campaign9,380.26,31.37
Order1751,Store8,2021-08-10,Product72,Customer9003,Promo1,Campaign1,92.01,99.41
Order1752,Store2,2023-07-04,Product440,,Promo3,Campaign5,13.33,62.04
Order1753,Store6,2022-03-12,Product497,Customer9707,Promo3,Campaign9,960.95,113.19
Order1754,Store2,2022-10-02,Product201,Customer3021,Promo2,Campaign2,996.17,93.34
Order1755,Store2,2023-08-03,Product326,Customer4005,Promo5,Campaign1,559.95,137.9
Order1756,Store1,2021-11-30,Product33,Customer4754,Promo1,Campaign8,246.57,182.86
Order1757,Store8,2023-06-26,Product97,Customer2548,Promo4,Campaign6,911.99,40.1
Order1758,Store4,2021-12-17,Product45,Customer4516,Promo1,Campaign2,923.81,164.24
Order1759,Store3,2022-07-24,Product263,Customer2976,Promo5,Campaign3,855.96,189.85
Order1760,Store2,2022-12-29,Product362,,Promo4,Campaign5,548.93,74.72
Order1761,Store6,2021-04-25,Product402,Customer9791,Promo3,Campaign1,83.96,22.73
Order1762,Store7,2023-06-28,Product70,,Promo2,Campaign2,97.55,164.38
Order1763,Store3,2022-01-02,Product301,,Promo2,Campaign1,897.65,140.22
Order1764,Store6,2023-03-15,Product293,Customer8313,Promo5,Campaign7,877.07,42.54
Order1765,Store8,2023-06-15,Product405,Customer2200,Promo5,Campaign7,440.05,89.04
Order1766,Store3,2023-08-27,Product218,Customer9482,Promo2,Campaign10,334.87,115.6
Order1767,Store2,2022-01-13,Product207,Customer196,Promo4,Campaign5,647.68,33.97
Order1768,Store8,2023-10-09,Product172,Customer1416,Promo4,Campaign10,808.92,142.98
Order1769,Store5,2021-04-28,Product246,Customer370,Promo1,Campaign6,734.37,137.98
Order1770,Store7,2023-10-11,Product414,Customer1694,Promo3,Campaign3,619.45,177.43
Order1771,Store3,2022-06-11,Product395,Customer9401,Promo4,Campaign2,239.2,113.45
Order1772,Store8,2023-03-25,Product256,,Promo3,Campaign10,269.88,114.86
Order1773,Store5,2021-07-25,Product264,Customer3486,Promo5,Campaign9,726.83,123.88
Order1774,Store4,2023-03-27,Product389,Customer1490,Promo4,Campaign2,804.59,54.76
Order1775,Store3,2021-03-07,Product264,Customer3412,Promo4,Campaign1,124.97,151.72
Order1776,Store1,2021-01-04,Product5,Customer8089,Promo4,Campaign9,195.42,132.5
Order1777,Store6,2021-01-03,Product10,Customer4378,Promo1,Campaign8,683.67,167.83
Order1778,Store7,2021-11-21,Product271,,Promo5,Campaign8,395.1,153.72
Order1779,Store8,2022-08-28,Product230,Customer1638,Promo2,Campaign7,567.66,127.71
Order1780,Store8,2023-03-07,Product312,,Promo1,Campaign9,618.67,32.18
Order1781,Store4,2022-06-19,Product370,Customer156,Promo1,Campaign3,778.44,183.83
Order1782,Store4,2022-08-22,Product55,Customer5647,Promo4,Campaign8,807.66,73.44
Order1783,Store8,2023-12-11,Product387,Customer3148,Promo1,Campaign1,287.3,192.86
Order1784,Store7,2023-04-12,Product41,Customer7079,Promo2,Campaign1,545.88,80.37
Order1785,Store5,2023-12-03,Product138,Customer1207,Promo1,Campaign6,132.29,29.19
Order1786,Store8,2021-12-13,Product391,,Promo1,Campaign8,843.6,176.97
Order1787,Store8,2023-12-18,Product447,Customer1707,Promo4,Campaign8,846.99,159.01
Order1788,Store2,2021-02-28,Product115,Customer7343,Promo5,Campaign10,306.51,157.26
Order1789,Store6,2022-11-11,Product63,Customer417,Promo2,Campaign1,169.01,17.88
Order1790,Store1,2022-05-26,Product344,Customer3888,Promo4,Campaign1,79.39,175.86
Order1791,Store7,2021-07-26,Product410,Customer1872,Promo1,Campaign9,579.23,119.28
Order1792,Store7,2021-04-21,Product34,,Promo2,Campaign9,100.51,94.07
Order1793,Store1,2021-01-23,Product378,Customer151,Promo3,Campaign7,683.79,182.63
Order1794,Store5,2023-02-26,Product252,Customer4405,Promo1,Campaign1,681.35,133.21
Order1795,Store5,2023-11-01,Product456,Customer3785,Promo5,Campaign10,617.85,26.61
Order1796,Store4,2022-07-26,Product423,Customer8218,Promo1,Campaign2,877.79,103.91
Order1797,Store7,2023-01-17,Product444,Customer705,Promo5,Campaign8,384.5,127.32
Order1798,Store5,2022-05-30,Product197,,Promo3,Campaign8,903.25,179.71
Order1799,Store2,2021-05-24,Product356,Customer5832,Promo4,Campaign5,46.56,55.98
Order1800,Store4,2023-09-19,Product363,Customer5660,Promo4,Campaign2,121.63,158.85
Order1801,Store4,2023-03-20,Product410,Customer2835,Promo4,Campaign3,418.08,159.96
Order1802,Store8,2021-10-21,Product252,Customer6126,Promo2,Campaign5,598.05,25.61
Order1803,Store4,2021-11-21,Product62,Customer4549,Promo5,Campaign3,42.05,3.45
Order1804,Store1,2021-07-12,Product394,Customer3065,Promo1,Campaign10,571.76,116.28
Order1805,Store8,2022-04-05,Product225,Customer2109,Promo2,Campaign1,314.32,157.9
Order1806,Store6,2023-12-08,Product356,Customer9105,Promo2,Campaign6,888.28,110.89
Order1807,Store6,2022-06-10,Product54,Customer1776,Promo1,Campaign5,537.95,162.67
Order1808,Store1,2023-07-08,Product159,Customer2100,Promo3,Campaign3,592.01,124.46
Order1809,Store4,2021-01-29,Product294,Customer7214,Promo4,Campaign9,946.17,130.66
Order1810,Store2,2022-06-22,Product370,Customer2826,Promo3,Campaign10,766.53,5.63
Order1811,Store3,2021-05-23,Product25,Customer5743,Promo3,Campaign8,443.89,17.72
Order1812,Store4,2022-09-19,Product237,Customer6912,Promo4,Campaign7,482.11,145.01
Order1813,Store5,2023-04-21,Product461,Customer3431,Promo3,Campaign2,651.44,152.57
Order1814,Store7,2021-08-06,Product321,Customer4295,Promo2,Campaign10,208.2,108.44
Order1815,Store8,2022-08-16,Product100,Customer2628,Promo1,Campaign5,97.76,118.03
Order1816,Store7,2022-12-14,Product228,Customer5756,Promo2,Campaign5,318.12,122.87
Order1817,Store8,2021-03-08,Product178,,Promo2,Campaign6,780.6,21.0
Order1818,Store8,2023-01-31,Product408,Customer4534,Promo5,Campaign6,264.75,133.58
Order1819,Store6,2021-05-24,Product155,Customer8167,Promo4,Campaign3,139.45,95.69
Order1820,Store7,2022-04-10,Product466,Customer7949,Promo4,Campaign4,226.83,120.5
Order1821,Store3,2021-04-06,Product434,Customer9832,Promo2,Campaign1,682.18,112.63
Order1822,Store1,2022-02-12,Product239,Customer8899,Promo4,Campaign1,617.81,152.6
Order1823,Store1,2023-03-15,Product434,Customer148,Promo5,Campaign5,691.43,63.71
Order1824,Store3,2023-01-27,Product143,Customer3866,Promo1,Campaign4,328.74,74.71
Order1825,Store6,2022-12-14,Product17,,Promo3,Campaign7,901.85,78.32
Order1826,Store6,2021-10-05,Product285,Customer6745,Promo4,Campaign7,457.25,152.49
Order1827,Store8,2021-12-27,Product5,Customer1303,Promo2,Campaign4,518.58,86.22
Order1828,Store5,2021-07-31,Product11,Customer3452,Promo4,Campaign10,949.32,35.41
Order1829,Store1,2023-02-17,Product208,Customer3543,Promo2,Campaign2,979.48,196.61
Order1830,Store1,2021-01-21,Product436,,Promo3,Campaign10,664.93,98.68
Order1831,Store4,2022-12-30,Product418,Customer6918,Promo4,Campaign4,945.37,21.85
Order1832,Store2,2022-09-08,Product81,Customer7605,Promo3,Campaign8,546.09,134.05
Order1833,Store5,2022-01-06,Product33,Customer4589,Promo2,Campaign2,314.21,147.83
Order1834,Store4,2022-09-16,Product498,Customer754,Promo5,Campaign5,321.94,100.04
Order1835,Store7,2022-09-24,Product305,Customer941,Promo5,Campaign7,563.35,129.29
Order1836,Store2,2023-01-31,Product377,Customer5255,Promo1,Campaign10,608.99,34.53
Order1837,Store7,2023-04-27,Product159,Customer2219,Promo2,Campaign6,445.22,73.58
Order1838,Store1,2023-08-06,Product274,Customer1304,Promo2,Campaign9,884.93,32.37
Order1839,Store8,2021-07-07,Product115,Customer3279,Promo2,Campaign2,432.43,77.45
Order1840,Store2,2022-05-16,Product217,Customer9276,Promo5,Campaign4,280.69,112.56
Order1841,Store1,2023-05-26,Product261,Customer913,Promo5,Campaign7,17.9,88.51
Order1842,Store6,2022-01-10,Product158,Customer5603,Promo5,Campaign8,970.86,118.64
Order1843,Store4,2022-03-10,Product45,,Promo4,Campaign5,826.07,100.35
Order1844,Store8,2022-05-14,Product120,Customer3350,Promo4,Campaign5,619.4,63.56
Order1845,Store1,2021-01-06,Product215,Customer3774,Promo5,Campaign4,832.24,28.68
Order1846,Store2,2022-09-09,Product128,,Promo3,Campaign9,812.19,50.53
Order1847,Store4,2022-12-12,Product254,Customer8126,Promo4,Campaign10,932.53,40.14
Order1848,Store2,2022-04-20,Product38,Customer9972,Promo4,Campaign4,392.21,141.48
Order1849,Store2,2022-07-28,Product365,Customer3616,Promo4,Campaign3,559.3,163.99
Order1850,Store3,2023-03-07,Product210,,Promo4,Campaign9,107.64,144.08
Order1851,Store1,2022-05-23,Product352,Customer1762,Promo1,Campaign7,965.66,128.75
Order1852,Store1,2022-08-15,Product94,,Promo4,Campaign9,985.28,61.57
Order1853,Store2,2021-06-24,Product29,,Promo3,Campaign4,791.19,142.2
Order1854,Store7,2022-11-23,Product164,Customer6899,Promo1,Campaign3,459.58,121.02
Order1855,Store6,2023-02-27,Product137,Customer7317,Promo4,Campaign10,501.6,9.38
Order1856,Store1,2022-07-26,Product23,Customer9689,Promo2,Campaign8,441.01,181.52
Order1857,Store5,2021-07-05,Product131,Customer3835,Promo1,Campaign4,300.38,15.99
Order1858,Store6,2022-08-10,Product86,Customer6594,Promo4,Campaign10,532.51,100.54
Order1859,Store6,2022-05-29,Product184,,Promo3,Campaign3,62.91,102.61
Order1860,Store6,2022-10-16,Product424,Customer854,Promo5,Campaign4,991.97,167.4
Order1861,Store1,2022-07-10,Product237,,Promo4,Campaign2,429.81,182.61
Order1862,Store6,2021-10-22,Product184,Customer9110,Promo2,Campaign4,928.09,187.94
Order1863,Store6,2021-02-13,Product314,Customer9624,Promo3,Campaign7,727.03,113.93
Order1864,Store4,2022-06-23,Product159,Customer809,Promo1,Campaign3,297.04,135.81
Order1865,Store1,2021-02-08,Product470,Customer2347,Promo3,Campaign1,229.83,17.7
Order1866,Store6,2021-10-16,Product11,,Promo4,Campaign10,995.72,97.58
Order1867,Store7,2021-09-05,Product42,Customer1551,Promo2,Campaign8,774.41,179.57
Order1868,Store5,2021-12-25,Product235,Customer7890,Promo3,Campaign6,257.16,91.14
Order1869,Store6,2021-07-28,Product131,Customer9784,Promo3,Campaign3,76.77,13.92
Order1870,Store2,2021-05-04,Product185,Customer2892,Promo5,Campaign8,699.95,40.13
Order1871,Store8,2023-09-02,Product14,Customer8735,Promo5,Campaign6,309.99,85.9
Order1872,Store8,2022-02-07,Product302,Customer820,Promo4,Campaign1,229.12,47.51
Order1873,Store1,2021-10-11,Product254,Customer6235,Promo1,Campaign9,737.59,78.46
Order1874,Store8,2022-10-25,Product147,Customer4181,Promo1,Campaign9,682.47,66.59
Order1875,Store4,2022-07-30,Product380,Customer8072,Promo2,Campaign9,486.6,63.79
Order1876,Store5,2021-08-29,Product60,,Promo4,Campaign6,943.23,18.23
Order1877,Store3,2021-06-16,Product415,Customer1569,Promo1,Campaign6,682.84,176.54
Order1878,Store2,2022-07-15,Product292,Customer5629,Promo3,Campaign4,894.49,138.54
Order1879,Store2,2021-05-28,Product160,Customer5290,Promo4,Campaign8,198.65,124.68
Order1880,Store8,2022-12-02,Product447,Customer4048,Promo3,Campaign9,303.68,121.29
Order1881,Store2,2022-09-15,Product26,Customer6003,Promo2,Campaign7,113.47,79.3
Order1882,Store8,2021-09-22,Product65,,Promo4,Campaign7,311.53,164.66
Order1883,Store5,2022-05-16,Product386,,Promo2,Campaign2,972.06,186.01
Order1884,Store1,2021-10-06,Product70,Customer36,Promo5,Campaign2,963.23,1.12
Order1885,Store1,2023-01-19,Product382,Customer9238,Promo2,Campaign10,762.78,15.84
Order1886,Store6,2023-06-22,Product173,Customer7689,Promo5,Campaign2,525.84,135.0
Order1887,Store8,2021-06-08,Product462,,Promo4,Campaign4,782.97,47.21
Order1888,Store8,2023-12-20,Product476,Customer1125,Promo3,Campaign9,557.95,182.34
Order1889,Store6,2022-05-14,Product225,,Promo3,Campaign5,13.47,133.48
Order1890,Store1,2022-05-03,Product153,,Promo3,Campaign2,506.53,73.66
Order1891,Store7,2022-04-10,Product40,,Promo2,Campaign4,602.93,83.06
Order1892,Store8,2021-08-16,Product146,Customer7008,Promo4,Campaign7,273.09,138.18
Order1893,Store8,2022-10-28,Product366,Customer4095,Promo4,Campaign5,211.26,28.19
Order1894,Store6,2023-04-02,Product98,Customer7999,Promo5,Campaign8,281.07,176.68
Order1895,Store7,2023-03-10,Product248,Customer3826,Promo4,Campaign1,627.39,0.95
Order1896,Store1,2023-01-23,Product12,Customer5154,Promo3,Campaign5,154.6,195.79
Order1897,Store8,2021-09-19,Product475,Customer5572,Promo4,Campaign4,723.13,33.53
Order1898,Store2,2023-05-10,Product24,Customer3775,Promo5,Campaign3,428.45,148.42
Order1899,Store3,2021-12-30,Product225,Customer4273,Promo4,Campaign7,359.81,7.98
Order1900,Store2,2021-04-08,Product245,Customer92,Promo4,Campaign10,809.16,86.29
Order1901,Store7,2023-11-02,Product463,Customer3714,Promo3,Campaign1,511.0,126.06
Order1902,Store6,2023-02-23,Product171,Customer5904,Promo4,Campaign6,384.62,14.05
Order1903,Store3,2022-08-06,Product32,Customer2163,Promo2,Campaign8,879.37,88.66
Order1904,Store8,2023-07-16,Product114,,Promo5,Campaign2,374.57,60.63
Order1905,Store3,2021-05-15,Product209,Customer6721,Promo5,Campaign6,860.41,99.65
Order1906,Store1,2021-09-16,Product483,Customer9924,Promo5,Campaign1,509.16,100.92
Order1907,Store4,2023-07-05,Product303,Customer1602,Promo4,Campaign6,215.93,157.05
Order1908,Store5,2022-06-01,Product429,,Promo2,Campaign6,616.69,24.7
Order1909,Store4,2021-05-31,Product35,,Promo5,Campaign5,292.47,16.54
Order1910,Store3,2023-05-18,Product205,Customer4406,Promo1,Campaign7,155.68,80.38
Order1911,Store4,2023-09-01,Product378,Customer3550,Promo3,Campaign5,95.66,177.5
Order1912,Store6,2021-05-22,Product384,Customer8086,Promo1,Campaign8,249.28,171.05
Order1913,Store3,2021-09-08,Product393,Customer7949,Promo1,Campaign2,739.19,112.0
Order1914,Store2,2023-08-16,Product266,Customer1406,Promo5,Campaign6,839.62,177.75
Order1915,Store6,2023-06-26,Product65,,Promo1,Campaign5,863.1,161.07
Order1916,Store2,2022-10-06,Product443,Customer5989,Promo1,Campaign10,277.45,55.59
Order1917,Store6,2023-12-07,Product98,Customer9556,Promo2,Campaign2,664.36,34.02
Order1918,Store1,2021-04-04,Product185,Customer4492,Promo3,Campaign7,238.05,60.23
Order1919,Store7,2023-01-31,Product238,Customer3270,Promo4,Campaign4,626.53,45.42
Order1920,Store6,2021-12-22,Product485,Customer1391,Promo5,Campaign6,888.34,124.54
Order1921,Store5,2022-06-16,Product473,Customer3432,Promo5,Campaign5,50.48,116.98
Order1922,Store8,2022-11-23,Product470,,Promo1,Campaign4,985.37,119.69
Order1923,Store2,2022-10-10,Product266,Customer8225,Promo4,Campaign2,828.82,37.86
Order1924,Store6,2022-12-03,Product474,,Promo4,Campaign7,764.05,158.37
